col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9
93.46944776463026,93.61309102513403,27.77279541471562,91.75164266927763,40.40536971728043,-15.486926419148025,10.88186630056695,4.522619349538532,83.9619549269569,21.35242637876099
80.53363961852978,83.21409875419542,8.970777732470474,89.728384906243,40.01122612476166,3.778185220897386,-7.132750830167135,6.443313170864938,90.82350099183573,33.728366574733855
80.22134391820077,77.34574962558325,4.446542937637245,110.80472946317016,59.824510617785,-0.4320979686860436,6.669862566473276,35.704807692902875,95.28120485261913,35.31507664324827
104.69008656589988,87.01674659839203,13.279390288444903,100.06584610143176,43.27935168103686,1.908592732915399,20.10655094975236,31.49082801375671,103.36034803160767,38.50050880616872
84.28291921101047,69.10408103398453,21.825531350828385,99.84823754065773,51.76406453093706,-12.496180793181228,1.8976297609011181,10.784634281182171,92.79836939538552,46.677272054002515
97.54317242807085,99.90259160947365,5.318631139219695,95.79930289996608,44.595285031553566,16.913045943839613,-9.819476350406296,21.013000593544632,85.63872085427947,35.00693445267474
103.63309268413923,71.99553322428565,14.32396459113081,88.3479376430316,37.95826588789878,-8.125334982970946,-0.8580319791477032,22.695426494203687,82.5866339210812,36.67300907846185
69.40530358371605,85.41787222971394,6.340577827523968,102.45617288194816,58.093197022850326,4.715999852564618,-0.13934738603742697,18.488145215268784,114.30243028235346,30.288076877633507
70.18792380848669,108.858791327734,20.337793237863714,103.76862602256942,52.34892481293447,-19.09154280479342,17.855910694930714,1.3564467711072896,96.78322898535046,53.065379101499154
73.71163251086575,79.92070561839604,8.986478034874885,88.20141442353574,46.54401768023952,3.4509983405184586,-7.613265339517625,35.902557460613856,85.42033097986311,31.489550970333468
97.72664011426554,105.47059273723445,40.92336585607567,80.94795455096458,43.468955406006955,17.019336294387703,-11.677570750379504,31.515120788227268,86.3116045219585,37.36602356920419
92.94455774426311,91.24842698486705,27.323218785819293,99.71207370241582,54.51215994500602,21.373058627308367,-18.65927806189032,16.2467807809761,90.5898995327084,51.92909195848422
95.94922038150847,86.85223953095881,25.97270981529983,94.6589840639983,29.02351134923586,-3.781837957362257,3.476398544752431,11.583653870448623,105.30318683844897,33.006462265218865
76.11788262190302,74.05556106400128,10.580376672205968,83.69753823130158,41.386812229988315,22.73646878573304,6.467997832312708,57.906749469277116,95.81424111762614,23.31897385535417
82.42420168736369,85.09047762829056,34.60660878273418,95.70998654472366,62.71529814493442,-1.221271738776209,-1.6820115137678664,25.584334790626592,93.30712308717882,50.75887255149743
78.97332121219411,81.47590115756704,11.663633340060803,95.08406751616363,13.750843518104059,0.6077589809436984,7.6782261542272146,8.927947360959713,107.96969271559826,38.26481711586499
78.95462721603208,96.34882678788259,-1.0431976043310507,102.80629753467385,60.34218335649466,12.21895672977719,-0.38034777728484404,12.648497901260283,71.2239570669246,40.784480937604705
87.99222517139081,87.09532223173167,-9.033388892047254,93.83856480408517,42.103164125042916,8.9392721019992,8.246684084166302,37.26189593303023,75.98171841597983,34.02148168194565
74.53776388090041,93.57635627347962,32.1598023860998,83.39110174266828,44.32317232228763,-9.433621316485198,-11.852883751333641,43.67108329850942,89.47779349781241,65.92906167860161
76.43445916151924,85.29441766989446,29.21497587696464,92.09894178763467,19.465686888694304,20.007178665822085,-2.226573511302376,34.785629323462445,109.0116910085955,38.88770555532046
80.55804647802661,95.31297009594867,19.22756116424625,102.65473759392437,41.62322767084764,9.053665015596051,7.830496852077019,23.313243971943034,91.133845030069,51.21066254136252
76.67590003811141,76.39959464204846,-0.060709814323332154,83.50926309597159,37.53724912626643,6.028868903466119,11.571763620520125,26.9415671270879,113.92223657475894,41.76698353664497
97.40220729700052,86.10183976751556,30.263111046060903,86.96228831068383,38.27756450388659,-9.790409908811386,16.282198065489204,23.675810912510233,93.76478249883026,60.74233698479058
83.15602905617321,96.07519289649218,13.745591746424775,92.38668343970647,50.42396167446924,-7.422466231802587,3.14786439013399,29.248391033292393,97.07245537634869,11.514289336990743
66.14404316344313,74.79686100129021,26.214675334805314,119.43454248916224,36.88291062447803,-9.93978047108973,4.170585639611766,37.270759374037866,81.50974603603788,45.30326255042911
69.29150562509378,70.13274881603061,57.15228349824364,89.67458981695009,34.15827802259392,20.160294945327873,-7.059420288915196,21.684905448356155,97.50614521079216,27.962185338189023
76.19043688962618,88.60440333109722,28.25003409089823,111.66574978549068,17.91454342536392,15.370763168173957,-10.781857569739952,23.311400031955554,67.44895167073788,27.403263549411783
76.86127255127715,117.87881058054337,15.685717608571807,102.07589279393032,28.121975613889592,5.663298964118623,-17.293798184874138,32.957146684129654,103.70928443499395,35.52680543246902
88.33049403119996,90.67565962647087,13.256941110471267,95.29868904082024,46.01595370685887,9.136089417563257,-8.734411848438558,36.90513995765526,89.6290620656042,43.121337915627606
85.51557241724792,85.1920341317963,21.918832589284378,99.77372997871622,41.14004853248908,4.518845196771597,26.978504955669692,14.4345970786098,92.65074535257737,31.3687494865565
59.02586164327334,88.56641570001605,18.13937084410396,89.83967529248626,7.315032093439566,2.0453259997020687,0.19431208538153402,17.937704877246425,59.98935855013785,59.699086219496486
88.73912976290711,76.48480913158143,7.543896960014957,112.34233211871256,43.36734894359589,-17.339076879699583,2.5422511647654136,9.253402649324688,98.64443319277959,41.72092284781804
89.78468683667312,85.43303263747902,10.578388255783862,104.73427377151309,62.03700856268442,0.3209911822123127,19.511852467176322,25.02764602316569,98.86851332958098,26.596564365003523
76.15355328340446,91.0524561717161,31.05443492572356,90.64404357063924,10.74961187151863,-4.9634577394954835,-6.525781238024337,2.5991329498043965,98.11747412479859,40.53492468295358
60.22043764120498,85.10374760958796,49.39616781554605,125.42721645730784,23.139864844949123,-2.2647668140934316,13.792456096132515,26.05384677790006,82.74189871119101,58.69592321438803
87.5372897787231,111.34005375745836,-2.863511319523372,83.5025537792716,28.840399073460958,13.300572436099129,-6.23658781585368,11.439411703460523,112.32573346845815,36.46528850376224
89.05167434045744,93.67977420560992,28.077734807408845,101.44062410675899,34.559324424710205,-16.138218896429173,-10.062873023902991,13.93544728127764,100.27394838975549,48.9509768049008
60.36805270614739,97.47146336300854,19.36150645359591,84.46831324423316,42.02674917173824,19.87679418950452,13.931677877422414,35.58506671185816,106.36979801535288,14.160509495353663
86.70028729584857,95.78271609943397,25.70676978085751,91.12738817120355,50.70719212351277,-7.8907701338638745,14.1283103929206,24.167101062520725,126.29616316404783,27.180960519301017
81.09093361281832,97.70436809548703,25.187089692317212,105.20460964990639,43.99911704915343,-1.0097878220733714,15.357924967846609,33.91449972876171,95.89447942722826,25.58592914807414
67.10134961952551,86.66443403710575,30.235979449868516,77.43337835918938,65.64830615781719,7.5537374774677915,17.83470665637081,28.48615074660313,100.26865656711095,35.22609417474359
78.28965049471107,92.485492715377,38.0107040097319,89.6916189864805,41.45983496040131,7.473211533919238,18.249524597134645,8.897580644853399,107.8791057471082,19.02693159013639
86.74030138350456,80.73574420744771,39.80862591029717,101.33922347016384,52.80278943422667,4.205270908906519,10.805431333536706,37.12850468446028,101.48856501128736,24.304790743730866
94.27171658818884,58.78891375495634,24.926472845730775,90.17780167044694,39.72871870757466,-13.471838016896804,17.95392627269476,14.709097967370376,90.89154919724756,40.211847770054625
63.75943214294199,88.91312328967894,30.11304225539358,104.1714304674254,47.651490240630885,9.847795727510848,-0.08269080371435908,31.30957840066511,117.17433183329362,17.719073221241633
64.027487899311,90.2828601392106,6.246251573734295,92.7658238335952,22.93711831820058,11.579480706149555,9.259306508112957,28.750779587361052,105.87549906680651,26.207491922240944
89.63082000068104,90.05905000814457,29.73955980880131,84.81623180475908,6.813376985170413,9.361387746139211,-5.473236053280931,12.9689061708541,114.47940881405623,49.30793345072864
64.17065515037784,88.16647332349342,24.996223628952286,100.1830161613224,26.237051984194323,2.987723591433657,17.72391464806216,11.427510393229298,89.72231610308069,46.767194745790015
96.10870567588464,115.33995954286038,31.030911008404296,119.09018056006437,26.361227400476636,-9.580929955339284,19.435276990069937,20.71391346150278,113.187393182595,41.05679915393947
87.72049539893374,77.58894206524569,32.007851859824925,75.03868578344397,29.221774119548364,12.125791877120834,5.79395622508412,27.212729551728042,91.30967545489234,24.493056862915026
88.09766734326138,80.71516962415765,21.120653046485824,119.25595830341119,30.365943004764603,10.70427864045571,-0.9912140043726282,25.1386888017094,98.88478925153568,25.68888592016256
88.28945709077895,90.27430258359605,-5.345621062792454,111.80699760463769,52.229813935066176,0.5051613904622868,-4.133909094720665,19.749998561088724,98.06377464105869,23.198080871694508
72.74597225805793,96.57865159229576,3.226317470498184,103.77590803140308,42.205116931185124,6.353641336162853,18.885948428072385,36.2463648279427,85.31969636166619,55.394668823563904
84.15818102151385,72.90401928042967,5.517094057534416,93.1554553131306,24.683047959652434,-3.503970284429413,8.326357064313477,25.07944772138573,103.6361959977828,38.986743329079225
70.66778754581831,70.58047367011847,20.31516365152487,77.0524897418618,65.28769385487111,-2.3662050977178417,3.8100959179912812,19.18947848766903,97.46815123382702,42.18311571221016
86.44866973582756,88.8534183127619,23.109960214093658,86.04575312335042,53.206098429501395,10.40981937472882,21.925807050774754,11.114225593463223,93.35178862350169,24.925966935668377
82.43194635806502,77.12843985645604,43.11912049484972,94.15903418567838,30.997730455754297,-0.1823882876233084,-17.932318826200717,10.761897323083288,81.83595836889228,42.14017913284027
79.03467626046994,108.12074171275826,10.441487331091322,64.04094831235898,37.02912849210012,11.743850125041567,7.578097841983869,20.65751803099531,102.11398597511803,39.66843462446978
86.63006223428629,95.1951078725997,23.669567709521942,104.47902359778045,38.95310657195168,-7.15222839779104,3.0614602778556943,16.640518567053267,79.84602858269635,38.58250445027159
79.22315880113588,75.56771798428925,26.477721370808784,104.68185558989701,43.64135361314202,6.104715365457144,9.89430022651694,30.357497175090597,104.97769481332962,28.98034802110836
81.24298260457155,73.92999219740874,-3.02426499329002,107.72876371049524,54.44327814401839,6.263125420722434,13.533959956539006,27.784746614542268,97.45851814456385,31.122359019943094
88.02007871933449,95.31888512894307,-1.7605741789878573,102.83053920957882,26.90884035453131,5.650108317582185,-5.601289977645655,33.65908203648854,117.87414936938573,45.045719829822225
94.08636709877727,82.2556256090686,5.894872320574859,107.36583924642483,57.044106681993185,-15.05638070595469,-5.3190600598435465,37.927080759933766,104.59237544760683,39.569499861697395
72.59011540522529,73.51322483323793,23.50250257072399,101.85925022164571,46.15837610011054,0.28486169619700724,-26.547475930455434,37.395486330706305,82.59364931104835,31.453623413213407
73.20515217182704,81.23835773656339,15.366900561927663,89.46424082197684,39.237523950619014,25.5751445972007,-6.851184208503334,16.134821712450886,101.3322087339892,47.0337825387852
88.67575949631433,96.94362083513933,31.09098688378919,110.76188515832612,14.624023977132236,26.280606434434493,4.157125755431531,24.58294393475856,78.60098274692275,46.41221262036824
